SunExposure_Statuses[3].GameName,Strong Sun Exposure,Strong Sun Exposure
WindWest_Statuses[2].GameName,Strong West,Strong West
Cord_CardDescription,Strong and Reliable. ,Strong and Reliable. 
CloverFieldGrowing_Progress.CardStatName,Structure,Structure
CloverFieldMature_Progress.CardStatName,Structure,Structure
FallowFieldInvisible_Progress.CardStatName,Structure,Structure
FallowField_Progress.CardStatName,Structure,Structure
MeadowgrassFieldGrowing_Progress.CardStatName,Structure,Structure
MeadowgrassFieldMature_Progress.CardStatName,Structure,Structure
PeaFieldGrowing_Progress.CardStatName,Structure,Structure
PeaFieldMature_Progress.CardStatName,Structure,Structure
RyeFieldGrowing_Progress.CardStatName,Structure,Structure
RyeFieldMature_Progress.CardStatName,Structure,Structure
TilledField_Progress.CardStatName,Structure,Structure
TurnrootFieldGrowing_Progress.CardStatName,Structure,Structure
TurnrootFieldMature_Progress.CardStatName,Structure,Structure
tag_Structure_InGameName,Structure,Structure
Tab_Base_Structures_TabName,Structures,Structures
Fish_Sturgeon_CardName,Sturgeon,Sturgeon
FantasySet_SetName,Stylized,Stylized
TypewriterSet_SetName,Stylized,Stylized
SAVE_CHARACTER,Submit,保存する
FemaleTraits_Statuses[3].GameName,Subtle,Subtle
MaleTraits_Statuses[3].GameName,Subtle,Subtle
Neoteny_Statuses[3].GameName,Subtle,Subtle
SUCCESS_CHANCE,Success,Success
SaturationSugar_GameName,Sugar Saturation,Sugar Saturation
BonesBird_CardDescription,Suitable for crafting hooks and needles.,手芸用のフックや針に適している。
Axe_Stone_CardDescription,"Suitable for cutting down small trees, clearing overgrowth and producing wood. Not sharp enough to fell trees or work wood.",小さな木の伐採、雑木の伐採、木材の生産に適している。 樹木の伐採や薪割りには不向き。
Bp_StoneAxe_CardDescription,"Suitable for cutting down small trees, clearing overgrowth and producing wood. Not sharp enough to fell trees or work wood.",小さな木の伐採、雑木の伐採、木材の生産に適している。 樹木の伐採や薪割りには不向き。
SeasonsSettings_Seasons[1].SeasonClockName,Sum.,Sum.
SeasonsSettings_Seasons[1].SeasonFullName,Summer,Summer
Bp_BadgerFamiliar_CardName,Summoning Ritual,Summoning Ritual
Bp_BoarFamiliar_CardName,Summoning Ritual,Summoning Ritual
Bp_DeerFamiliar_CardName,Summoning Ritual,Summoning Ritual
Bp_EarthFamiliar_CardName,Summoning Ritual,Summoning Ritual
Bp_FireFamiliar_CardName,Summoning Ritual,Summoning Ritual
Bp_FoxFamiliar_CardName,Summoning Ritual,Summoning Ritual
Bp_WaterFamiliar_CardName,Summoning Ritual,Summoning Ritual
Bp_WolfFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_BadgerSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_BadgerSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_BoarSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_BoarSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_DeerSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_DeerSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_EarthSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_EarthSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_FearSpiritSummoningGranted_CardName,Summoning Ritual,Summoning Ritual
Event_FireSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_FireSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_FoxSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_FoxSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_WaterSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_WaterSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
Event_WolfSpiritFamiliarGranted_CardName,Summoning Ritual,Summoning Ritual
Event_WolfSpiritFamiliar_CardName,Summoning Ritual,Summoning Ritual
SunAllergy_GameName,Sun Allergy,Sun Allergy
SunAllergy_Statuses[0].GameName,Sun Damage,Sun Damage
SunExposure_GameName,Sun Exposure,Sun Exposure
SunProtection_GameName,Sun Protection,Sun Protection
SunScreenApplied_GameName,Sun Screen,Sun Screen
SunScreenApplied_Statuses[0].GameName,Sun Screen Applied,Sun Screen Applied
SunStrength_GameName,Sun Strength,Sun Strength
Sunburn_GameName,Sunburn,Sunburn
Sunburn_Statuses[0].GameName,Sunburn,Sunburn
SunlightExposure_Statuses[0].GameName,Sunlight Defficiency,Sunlight Defficiency
SunlightExposure_GameName,Sunlight Exposure,Sunlight Exposure
SUNS_TITLE,Suns,Suns
Tab_1_Survival_Subtab_2_Support_TabName,Support,Support
BacteriaSurface_GameName,Surface Bacteria,Surface Bacteria
BacteriaSurface_Statuses[0].GameName,Surface Bacteria,Surface Bacteria
BacteriaSurface_Statuses[1].GameName,Surface Bacteria,Surface Bacteria
BacteriaSurface_Statuses[2].GameName,Surface Bacteria,Surface Bacteria
BacteriaSurface_Statuses[3].GameName,Surface Bacteria,Surface Bacteria
BacteriaSurface_Statuses[4].GameName,Surface Bacteria,Surface Bacteria
Tab_Base_TabName,Survival,Survival
SURVIVAL_BONUS,Survival bonus,Survival bonus
SurvivingTheNight_Completed_ObjectiveDescription,Surviving the Night,Surviving the Night
SurvivingTheNight_Completed_ObjectiveDescription*,Surviving the Night,Surviving the Night
SurvivingTheNight_Main_QuestTitle,Surviving the Night,Surviving the Night
SurvivingTheNight_Main_QuestTitle*,Surviving the Night,Surviving the Night
SurvivingTheNight_Completed_Event_CardName,Surviving the Night Complete,Surviving the Night Complete
SurvivingTheNight_Completed_Event_CardName*,Surviving the Night Complete,Surviving the Night Complete
BodyTemperature_Statuses[3].GameName,Sweating,発汗 (3)
Sweet_FlavourName,Sweet,Sweet
Tab_Cooking_Sweet_TabName,Sweet,Sweet
Pk_4_9_SweetTooth_PerkName,Sweet Tooth,Sweet Tooth
GpTag_SweetWater_TabName,Sweet Water,Sweet Water
GpTag_Sweetener_TabName,Sweetener,Sweetener
River_DismantleActions[1].ActionName,Swim,泳ぐ
SettlingDown_Obj1_SwimInTheRiverToRelax_ObjectiveDescription,Swim in the River to Relax,Swim in the River to Relax
SettlingDown_Sub1_SwimInTheRiverToRelax_QuestTitle,Swim in the River to Relax,Swim in the River to Relax
Skill_Swimming_GameName,Swimming,Swimming
SWITCH_BOTH_HANDS,Switch to Both Hands,Switch to Both Hands
SWITCH_MAIN_HAND,Switch to Main Hand,Switch to Main Hand
SWITCH_OFF_HAND,Switch to Off Hand,Switch to Off Hand
Infection_Systemic_GameName,Systemic Infection,Systemic Infection
Infection_Systemic_Statuses[3].GameName,Systemic Infection,Systemic Infection
Infection_Systemic_Statuses[4].GameName,Systemic Infection,Systemic Infection
Infection_Systemic_Statuses[5].GameName,Systemic Infection,Systemic Infection
TUTORIAL,TUTORIAL,チュートリアル
Bp_Table_CardName,Table,Table
Table_CardName,Table,Table
Skill_Tailoring_GameName,Tailoring,Tailoring
Tab_Tailoring_TabName,Tailoring,Tailoring
TAKE_OUT,Take,Take
CampfireExtinguished_DismantleActions[0].ActionName,Take Charcoal and Ash,炭と灰を取り出す
FireplaceExtinguished_DismantleActions[0].ActionName,Take Charcoal and Ash,炭と灰を取り出す
HearthAwakenedExtinguished_DismantleActions[0].ActionName,Take Charcoal and Ash,炭と灰を取り出す
HearthExtinguished_DismantleActions[0].ActionName,Take Charcoal and Ash,炭と灰を取り出す
SpiritShrine_Fire_RitualPyreExtinguished_DismantleActions[0].ActionName,Take Charcoal and Ash,炭と灰を取り出す
Campfire_DismantleActions[0].ActionName,Take Embers,炭火を取り出す
Fireplace_DismantleActions[0].ActionName,Take Embers,炭火を取り出す
HearthAwakened_DismantleActions[0].ActionName,Take Embers,炭火を取り出す
Hearth_DismantleActions[0].ActionName,Take Embers,炭火を取り出す
SpiritShrine_Fire_RitualPyre_DismantleActions[0].ActionName,Take Embers,炭火を取り出す
HearthAwakened_DismantleActions[1].ActionName,Take Hearth Embers,炭火を取り出す
LQ_Snow_DismantleActions[0].ActionName,Take Out,Take Out
BedWooden_DismantleActions[2].ActionName,Take apart and Pick Up,Take apart and Pick Up
Bookshelf_DismantleActions[1].ActionName,Take apart and Pick Up,Take apart and Pick Up
Table_DismantleActions[0].ActionName,Take apart and Pick Up,Take apart and Pick Up
RusticTable_DismantleActions[0].ActionName,Take apart and pick up,Take apart and pick up
CANNOT_INSPECT,Take item out of container to inspect.,Take item out of container to inspect.
TAKE_OUT_ITEMS,Take out all items,すべてのアイテムを取り出す
BedLog_DismantleActions[0].FadeMessage,Taking a nap...,Taking a nap...
BedRoll_DismantleActions[0].FadeMessage,Taking a nap...,Taking a nap...
BedWooden_DismantleActions[0].FadeMessage,Taking a nap...,Taking a nap...
ImprovisedBed_DismantleActions[0].FadeMessage,Taking a nap...,Taking a nap...
ImprovisedShelter_DismantleActions[0].FadeMessage,Taking a nap...,Taking a nap...
Agent_Trader_Dialogs[0].DialogName,Talk,Talk
Pk_4_Tall_PerkName,Tall Stature,Tall Stature
FurCured_Progress.CardStatName,Tanning,Tanning
FurFleshed_Progress.CardStatName,Tanning,Tanning
SkinCured_Progress.CardStatName,Tanning,Tanning
SkinFleshed_Progress.CardStatName,Tanning,Tanning
TanningPit_CookingRecipes[0].ActionName,Tanning,Tanning
Tanning_GameName,Tanning,Tanning
Tanning_Statuses[0].GameName,Tanning,Tanning
Tanning_Statuses[1].GameName,Tanning,Tanning
Tanning_Statuses[2].GameName,Tanning,Tanning
LQ_TanningLiquor_CardName,Tanning Liquor,Tanning Liquor
Bp_TanningPit_CardName,Tanning Pit,Tanning Pit
TanningPit_CardName,Tanning Pit,Tanning Pit
Bp_TanningWater_CardName,Tanning Water,Tanning Water
LQ_TanningWater_CardName,Tanning Water,Tanning Water
FurLeather_SpoilageTime.CardStatName,Tannins,Tannins
LQ_TanningWater_Progress.CardStatName,Tannins,Tannins
SkinLeather_SpoilageTime.CardStatName,Tannins,Tannins
AcornsPoisonRaw_Progress.CardStatName,Tannins Removal,Tannins Removal
AcornsSpiritRaw_Progress.CardStatName,Tannins Removal,Tannins Removal
HeatedTar_SpoilageTime.OnZero.ActionDescription,Tar cooled down.,Tar cooled down.
ColdTar_FuelCapacity.OnFull.ActionDescription,Tar heated up.,Tar heated up.
_FlavourSystem_Rules.FlavourScoreFeedback[1].Feedback,Tastes bad...,Tastes bad...
BLAND,Tastes bland...,Tastes bland...
_FlavourSystem_Rules.FlavourScoreFeedback[4].Feedback,Tastes good!,Tastes good!
_FlavourSystem_Rules.FlavourScoreFeedback[5].Feedback,Tastes great!,Tastes great!
_FlavourSystem_Rules.FlavourScoreFeedback[0].Feedback,Tastes horrible!,Tastes horrible!
_FlavourSystem_Rules.FlavourScoreFeedback[3].Feedback,Tastes okay...,Tastes okay...
BillberriesRoasted_CardDescription,Tasty and nutritious berries.,Tasty and nutritious berries.
SpringberriesFresh_CardDescription,Tasty and nutritious berries.,Tasty and nutritious berries.
SpringberriesRoasted_CardDescription,Tasty and nutritious berries.,Tasty and nutritious berries.
BillberriesFresh_CardDescription,Tasty and nutritious berries.\n\nCan be dried or fermented to last longer ,Tasty and nutritious berries.\n\nCan be dried or fermented to last longer 
BillberriesFermented_CardDescription,Tasty and nutritious berry spread.,Tasty and nutritious berry spread.
SpringberriesFermented_CardDescription,Tasty and nutritious berry spread.,Tasty and nutritious berry spread.
PeasCooked_CardDescription,"Tasty and nutritious, perfect for enriching a meal.","Tasty and nutritious, perfect for enriching a meal."
BirdMeatCooked_CardDescription,Tasty and nutritious.,Tasty and nutritious.
BirdMeatDried_CardDescription,Tasty and nutritious.,Tasty and nutritious.
FishMeatDried_CardDescription,Tasty and nutritious.,Tasty and nutritious.
MeatDried_CardDescription,Tasty and nutritious.,Tasty and nutritious.
FishMeatCooked_CardDescription,Tasty and nutritious.\n\nCan be dried to last longer.,Tasty and nutritious.\n\nCan be dried to last longer.
MeatCooked_CardDescription,Tasty and nutritious.\n\nCan be dried to last longer.,Tasty and nutritious.\n\nCan be dried to last longer.
GpTag_Temper_TabName,Temper,Temper
tag_Temper_InGameName,Temper,Temper
AcornDoughRaw_FuelCapacity.CardStatName,Temperature,温度
AcornFlatBread_FuelCapacity.CardStatName,Temperature,温度
AcornFlourRaw_FuelCapacity.CardStatName,Temperature,温度
AcornsEdibleRaw_FuelCapacity.CardStatName,Temperature,温度
AcornsPoisonRaw_FuelCapacity.CardStatName,Temperature,温度
AcornsRoasted_FuelCapacity.CardStatName,Temperature,温度
AcornsSpiritRaw_FuelCapacity.CardStatName,Temperature,温度
AppleWeedDried_FuelCapacity.CardStatName,Temperature,温度
BaseTemperature_DefaultStatusName,Temperature,温度
BillberriesDried_FuelCapacity.CardStatName,Temperature,温度
BillberriesFermented_FuelCapacity.CardStatName,Temperature,温度
BillberriesFermenting_FuelCapacity.CardStatName,Temperature,温度
BillberriesFresh_FuelCapacity.CardStatName,Temperature,温度
BillberriesRoasted_FuelCapacity.CardStatName,Temperature,温度
BirdMeatCooked_FuelCapacity.CardStatName,Temperature,温度
BirdMeatDried_FuelCapacity.CardStatName,Temperature,温度
BirdMeatRaw_FuelCapacity.CardStatName,Temperature,温度
BreadLoafCooked_FuelCapacity.CardStatName,Temperature,温度
BreadLoafRaw_FuelCapacity.CardStatName,Temperature,温度
ClayBowl_FuelCapacity.CardStatName,Temperature,温度
ClayCauldron_FuelCapacity.CardStatName,Temperature,温度
ClayJar_FuelCapacity.CardStatName,Temperature,温度
ClayStoragePotPlaced_FuelCapacity.CardStatName,Temperature,温度
ClayStoragePot_FuelCapacity.CardStatName,Temperature,温度
ClayVase_FuelCapacity.CardStatName,Temperature,温度
CloverRaw_FuelCapacity.CardStatName,Temperature,温度
ColdTar_FuelCapacity.CardStatName,Temperature,温度
CookingPot_FuelCapacity.CardStatName,Temperature,温度
EggBoiled_FuelCapacity.CardStatName,Temperature,温度
EggChickenCooked_FuelCapacity.CardStatName,Temperature,温度
EggPartridgeCooked_FuelCapacity.CardStatName,Temperature,温度
FairyweedDried_FuelCapacity.CardStatName,Temperature,温度
FatChunk_FuelCapacity.CardStatName,Temperature,温度
Fat_FuelCapacity.CardStatName,Temperature,温度
FirerootBoiled_FuelCapacity.CardStatName,Temperature,温度
FirerootCutFresh_FuelCapacity.CardStatName,Temperature,温度
FirerootDried_FuelCapacity.CardStatName,Temperature,温度
FirerootRoasted_FuelCapacity.CardStatName,Temperature,温度
FishMeatCooked_FuelCapacity.CardStatName,Temperature,温度
FishMeatDried_FuelCapacity.CardStatName,Temperature,温度
FishMeatRaw_FuelCapacity.CardStatName,Temperature,温度
Fish_Sturgeon_FuelCapacity.CardStatName,Temperature,温度
ForestCapsCooked_FuelCapacity.CardStatName,Temperature,温度
ForestCapsDried_FuelCapacity.CardStatName,Temperature,温度
ForestCapsFresh_FuelCapacity.CardStatName,Temperature,温度
FrostleafDried_FuelCapacity.CardStatName,Temperature,温度
HealersMoss_FuelCapacity.CardStatName*,Temperature,温度
HeatedTar_FuelCapacity.CardStatName,Temperature,温度
KilnExtinguished_SpoilageTime.CardStatName,Temperature,温度
Kiln_SpoilageTime.CardStatName,Temperature,温度
LQ_AppleweedTea_FuelCapacity.CardStatName,Temperature,温度
LQ_BlessedWater_FuelCapacity.CardStatName,Temperature,温度
LQ_FairyBrewCooked_FuelCapacity.CardStatName,Temperature,温度
LQ_FairyBrewUncooked_FuelCapacity.CardStatName,Temperature,温度
LQ_Fairybrew_FuelCapacity.CardStatName,Temperature,温度
LQ_FairyweedTea_FuelCapacity.CardStatName,Temperature,温度
LQ_FireBrewCooked_FuelCapacity.CardStatName,Temperature,温度
LQ_FireBrewSuperCooked_FuelCapacity.CardStatName,Temperature,温度
LQ_FireBrewUncooked_FuelCapacity.CardStatName,Temperature,温度
LQ_Firebrew_FuelCapacity.CardStatName,Temperature,温度
LQ_Firewater_FuelCapacity.CardStatName,Temperature,温度
LQ_FrostleafTea_FuelCapacity.CardStatName,Temperature,温度
LQ_Fungicide_FuelCapacity.CardStatName,Temperature,温度
LQ_GarlicWater_FuelCapacity.CardStatName,Temperature,温度
LQ_Insecticide_FuelCapacity.CardStatName,Temperature,温度
LQ_PoridgeDone_FuelCapacity.CardStatName,Temperature,温度
LQ_PoridgeFresh_FuelCapacity.CardStatName,Temperature,温度
LQ_RottenStew_FuelCapacity.CardStatName,Temperature,温度
LQ_SoakedRye_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritBadger_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritBoar_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritDarkness_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritDeer_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritEarth_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritFear_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritFire_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritFlint_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritFlintclaw_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritFox_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritTea_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritWater_FuelCapacity.CardStatName,Temperature,温度
LQ_SpiritWolf_FuelCapacity.CardStatName,Temperature,温度
LQ_StewWater_FuelCapacity.CardStatName,Temperature,温度
LQ_TanningLiquor_FuelCapacity.CardStatName,Temperature,温度
LQ_TanningWater_FuelCapacity.CardStatName,Temperature,温度
LQ_WaterUnsafe_FuelCapacity.CardStatName,Temperature,温度
LQ_Water_FuelCapacity.CardStatName,Temperature,温度
LQ_Wort_FuelCapacity.CardStatName,Temperature,温度
MeatCooked_FuelCapacity.CardStatName,Temperature,温度
MeatDried_FuelCapacity.CardStatName,Temperature,温度
MeatRaw_FuelCapacity.CardStatName,Temperature,温度
